hex_id,has_green_space,EV_Station_Count,area_km2,emissions_per_hex,EV_DEMAND_COUNT,mean_centrality,Mean_Degree,street_density_km,geometry,lst_value
882a107439fffff,1,1.0,0.5960221667109297,107300.34761229211,32.0,0.0165210829194262,4.195121951219512,1742768274.9588425,"MULTIPOLYGON (((585838.1528316403 4493216.969399104, 586214.7271815202 4492844.020300966, 586054.6627805565 4492348.130046508, 585518.0467340358 4492225.173376709, 585151.2726551536 4492588.387010982, 585298.6440239404 4492547.408678365, 585326.2882089922 4492539.560272192, 585333.241709003 4492538.3668508725, 585340.2669272369 4492537.717445756, 585347.3213673572 4492537.615985183, 585354.8208837227 4492538.111303577, 585362.2536545693 4492539.225756541, 585369.5686549913 4492540.951693543, 585376.7156685597 4492543.277266306, 585383.6456320379 4492546.186510138, 585390.3109722106 4492549.6594535215, 585421.886818028 4492554.640267671, 585450.2288622715 4492560.685808969, 585506.9544535812 4492537.876857621, 585516.7517257086 4492535.732590753, 585528.0636188679 4492520.638776788, 585567.0267592522 4492496.582385058, 585614.6677069266 4492494.991447308, 585638.8314367277 4492500.83346194, 585652.1740713895 4492509.798549151, 585683.788980846 4492519.909389882, 585683.077720083 4492523.346403389, 585662.9899977574 4492516.396121702, 585661.9531913709 4492518.90514904, 585691.7681998265 4492529.166273949, 585696.9395889712 4492530.982266426, 585697.810378116 4492528.303201496, 585696.1000266579 4492527.793609168, 585684.6711798838 4492523.616621493, 585685.627765776 4492520.770452683, 585693.9505122019 4492523.454617512, 585702.148601745 4492526.098476818, 585702.7291322666 4492531.720218621, 585760.0618080903 4492607.577915134, 585755.2681931608 4492613.005464721, 585750.0502206448 4492618.026400965, 585744.4422624325 4492622.607649895, 585738.4812593388 4492626.719033882, 585732.2064777598 4492630.333470383, 585752.1971423174 4492660.6687055845, 585803.4790043827 4492734.119588864, 585826.8938888421 4492755.948509969, 585825.27363838 4492762.082197828, 585823.4770858694 4492769.565930075, 585812.6646483836 4492819.760446779, 585745.6083463555 4492764.746773831, 585737.2435185876 4492754.028245495, 585729.4187986804 4492742.909300289, 585722.1533211758 4492731.417128529, 585715.464853036 4492719.579833211, 585709.3697502107 4492707.426361283, 585703.8829176254 4492694.986432882, 585699.0177727521 4492682.290468626, 585694.7862127755 4492669.369515248, 585685.4246129103 4492630.759820116, 585680.8680978062 4492622.652334007, 585680.0469674307 4492618.058200965, 585672.2042659514 4492606.943683725, 585670.8503402245 4492607.0079064695, 585669.5037325227 4492606.853351901, 585668.1995637338 4492606.484050966, 585666.9718479017 4492605.909635409, 585665.8526050962 4492605.145086566, 585664.8710263012 4492604.210344653, 585664.0527120848 4492603.129788682, 585663.419004902 4492601.931600645, 585653.0696446822 4492590.46117192, 585652.1655767203 4492589.194514768, 585651.0569499267 4492588.102404042, 585649.7768665431 4492587.217448832, 585648.3635482971 4492586.566072815, 585646.859195145 4492586.1677252855, 585645.3087252354 4492586.03430041, 585643.7584337016 4492586.169782085, 585642.2546103504 4492586.570124995, 585640.8421575124 4492587.223375388, 585639.5632492945 4492588.110028005, 585638.4560723337 4492589.20360848, 585635.2565237063 4492592.348065362, 585631.6850374195 4492595.062693516, 585627.7989515619 4492597.303911213, 585623.6606549234 4492599.035737049, 585619.3365853935 4492600.230367604, 585614.3733204012 4492600.80524805, 585609.5251168566 4492602.013307999, 585604.8724054024 4492603.834505987, 585600.4923734952 4492606.238628719, 585572.9280937684 4492626.939251595, 585552.960378431 4492649.602062251, 585518.3779538176 4492671.463093775, 585505.0202314403 4492671.947267796, 585483.1020630633 4492698.402760802, 585377.7435687829 4492737.898829015, 585340.8058531962 4492743.201774252, 585331.1181999142 4492756.443978546, 585335.9730646032 4492776.845335695, 585331.7659103444 4492788.240742903, 585323.7425479387 4492790.05861063, 585321.0480038627 4492803.380161853, 585323.4465878461 4492816.123889945, 585334.2765465156 4492829.5682257945, 585446.1966835652 4493092.827133092, 585445.0183279403 4493099.283042705, 585444.5145337982 4493105.826243957, 585444.6907131874 4493112.3864461165, 585445.5449734973 4493118.893175817, 585447.0681377996 4493125.276534116, 585447.8609629914 4493127.532678255, 585838.1528316403 4493216.969399104)), ((585301.5108178443 4493094.001872541, 585420.2129620154 4493121.197902063, 585391.9930944506 4493106.835402155, 585284.7536655003 4493042.074642908, 585301.5108178443 4493094.001872541)))",18.42712121212122
882a10743dfffff,1,0.0,0.3818276775041,1559.8294987955342,1.0,0.0146998691197591,4.666666666666667,521599801.0633045,"MULTIPOLYGON (((584831.6852771967 4493445.59845477, 584812.6360979965 4493433.631095973, 584797.567090923 4493424.163887452, 584797.205581824 4493425.038726865, 584795.6055564041 4493428.91065637, 584817.477079655 4493442.342344542, 584831.6852771967 4493445.59845477)), ((584636.1901580584 4493400.799228316, 584615.3366189521 4493386.803475288, 584616.745156626 4493346.7593531255, 584616.306230673 4493343.4160611285, 584611.6081993728 4493337.162987547, 584605.4525983566 4493333.277827051, 584598.7983201168 4493331.294557252, 584594.0028714706 4493333.624750502, 584588.9146750222 4493341.313890293, 584589.3614484146 4493357.731554835, 584585.3063145062 4493385.508655607, 584584.7403500322 4493389.0100483745, 584636.1901580584 4493400.799228316)), ((584604.8477491528 4492475.136216065, 584269.2927902557 4492807.417955003, 584294.7598174438 4492802.506306924, 584382.8439263807 4492771.478705761, 584445.3801311532 4492764.754358801, 584474.6289265045 4492767.487462042, 584531.1065553698 4492771.628886474, 584567.7722686498 4492761.5506844595, 584576.2337842296 4492759.918424427, 584584.7696555883 4492758.735030414, 584662.4682661727 4492761.740857707, 584676.2954057569 4492767.51816774, 584690.3513057859 4492772.714203677, 584704.6115425554 4492777.319936758, 584719.051337293 4492781.327363939, 584733.6455992286 4492784.729521795, 584748.3689691715 4492787.520498628, 584763.1958635957 4492789.695444737, 584778.100519076 4492791.250580846, 584782.9201083039 4492791.165250205, 584787.6780516679 4492790.392141523, 584792.2767075972 4492788.947120363, 584796.6217033793 4492786.8598411465, 584800.6238718656 4492784.173138594, 584804.2010813334 4492780.942148671, 584807.279920989 4492777.2331771115, 584809.7972074848 4492773.12233869, 584811.7012815567 4492768.693995227, 584812.9530681699 4492764.039024322, 584813.526878405 4492759.252954367, 584813.4109366476 4492754.434004152, 584804.5103814561 4492711.024648029, 584803.3402301173 4492707.465553085, 584802.7663401903 4492703.763248239, 584802.804086235 4492700.016918567, 584803.4524570224 4492696.326928592, 584804.6940826436 4492692.792133478, 584806.4956998307 4492689.507230709, 584808.8090431002 4492686.56022313, 584811.5721377741 4492684.030061344, 584814.7109603055 4492681.984528628, 585127.7028049266 4492594.941195228, 584604.8477491528 4492475.136216065)), ((585301.5108178443 4493094.001872541, 585284.7536655003 4493042.074642908, 585249.2767265956 4493020.651086397, 585244.8476118727 4493017.63966386, 585240.9083436046 4493014.010905426, 585237.5442079268 4493009.843374648, 585234.828039204 4493005.227299628, 585231.5348195028 4493002.209335244, 585227.8655661702 4492999.661790425, 585223.8869757545 4492997.630972232, 585219.6713676573 4492996.153795117, 585217.8247297106 4492995.282390146, 585216.1557157919 4492994.106035258, 585214.7141810376 4492992.659869358, 585213.5431855447 4492990.987090901, 585212.6777081318 4492989.137667465, 585212.1436014838 4492987.166843208, 585209.6724596032 4492985.061337178, 585206.9079628597 4492983.359204565, 585203.9153613338 4492982.100620587, 585200.7652890314 4492981.3152914345, 585188.6014008333 4492971.0742469225, 585176.0082630179 4492961.365898354, 585163.0091862697 4492952.208216402, 585149.6282326942 4492943.618152419, 585135.8901712605 4492935.6116070645, 585121.8204319654 4492928.203400865, 585107.4450587553 4492921.407246781, 585092.7906613178 4492915.23572482, 585088.3388270836 4492914.612176041, 585084.0450932214 4492913.28120261, 585080.021106734 4492911.277412931, 585076.3715005517 4492908.652910186, 585073.1911728532 4492905.475937524, 585071.0237766665 4492902.159934785, 585068.3645344756 4492899.22362569, 585065.2788670631 4492896.739247194, 585061.8426858132 4492894.767918192, 585058.140525199 4492893.358135885, 585054.2634631258 4492892.544582709, 585049.6499601685 4492892.0916501265, 585045.1718500508 4492890.893281731, 585040.9487471924 4492888.981487063, 585037.0934545312 4492886.407331929, 585033.7089504461 4492883.239574385, 585030.8856381213 4492879.562828151, 585029.7098195355 4492876.4336589705, 585028.0399480655 4492873.537838145, 585025.9206372736 4492870.952732612, 585023.4085082794 4492868.7474080045, 585020.5706770342 4492866.980783439, 585017.4829611905 4492865.700057379, 585014.2278544992 4492864.939446665, 585010.8923228595 4492864.719272332, 585007.5654808531 4492865.045416716, 585004.336210899 4492865.909166282, 584978.3403580558 4492858.642203415, 584964.9557983277 4492855.368330108, 584950.5596798472 4492863.311546027, 584908.0593065735 4492868.551357253, 584851.0978699723 4492887.455931691, 584815.587107595 4492907.081024406, 584614.745612726 4492956.301680462, 584603.6492354058 4492967.620288859, 584593.9946165787 4493008.463598586, 584591.7140052522 4493064.2852870105, 584598.0856953552 4493079.620021108, 584607.524251927 4493088.310773981, 584619.7803336885 4493100.848424444, 584629.7227209104 4493107.160490144, 584640.0716256868 4493119.676484254, 584650.0411972721 4493123.604524184, 584659.0300513104 4493129.905836951, 584667.5257752876 4493137.632099087, 584673.6592216068 4493143.424149697, 584683.5367660307 4493155.457899962, 584699.1683296959 4493164.69587529, 584713.3803587569 4493172.963944904, 584729.8952006361 4493188.411004448, 584745.5321248829 4493197.172149117, 584757.3817848442 4493203.505951, 584774.0374034548 4493206.556262311, 584789.0695811535 4493212.600817728, 584788.6179765463 4493224.365825453, 584771.8677209459 4493225.543204439, 584739.3092689321 4493227.831827594, 584686.9562017008 4493232.27170397, 584671.5253276845 4493247.356177386, 584651.4996459067 4493247.128766159, 584651.8952597621 4493254.286153017, 584666.6706392583 4493254.930835273, 584657.091142282 4493289.371311216, 584662.7211550982 4493308.77159667, 584680.189525073 4493324.229489805, 584712.552528143 4493329.842516605, 584729.1702990412 4493336.230469451, 584740.8454040947 4493337.159902544, 584771.0963252675 4493339.56781491, 584776.3412142249 4493339.627376341, 584782.512452408 4493342.081737751, 584942.919855274 4493442.666377017, 584946.912806771 4493445.17010262, 585301.5108178443 4493094.001872541)))",18.2688571428572
882a107407fffff,1,0.0,0.7228093859610268,106323.57375814124,32.0,0.0160358831498591,4.819672131147541,2371561073.939757,"POLYGON ((585084.9513388566 4493962.918552195, 585621.6193129325 4494085.896932499, 585998.218428262 4493712.909173789, 585838.1528316403 4493216.969399104, 585447.8609629914 4493127.532678255, 585449.2438434273 4493131.467947398, 585452.0487177434 4493137.400904019, 585420.2129620154 4493121.197902063, 585301.5108178443 4493094.001872541, 584946.912806771 4493445.17010262, 585116.3243320774 4493551.400834431, 585111.0091030179 4493557.539718729, 584996.3756868299 4493489.953886083, 584991.0117279077 4493500.383940877, 585123.8860503444 4493585.967862884, 585112.1128585694 4493605.271471305, 585048.3177911126 4493564.225680535, 585018.3661768094 4493544.421730871, 585017.1404201859 4493546.067517895, 585005.5993524537 4493539.297550719, 585004.9804587793 4493540.648500023, 584999.7413331905 4493536.967784757, 584998.820822773 4493538.315364573, 585034.9219036998 4493561.357670771, 585033.068630991 4493565.108735214, 585041.3079203733 4493570.332336614, 585037.6592769595 4493573.7774265455, 585002.1503455505 4493550.959599349, 585001.6572682566 4493552.384680424, 584939.9676242879 4493513.626872399, 584941.5538943252 4493518.54225495, 584999.7282232932 4493554.270403459, 584999.711977408 4493555.700955401, 585032.8474114815 4493577.537985615, 585056.2795138616 4493593.88911751, 585054.0834069852 4493597.332364613, 585015.7466614464 4493655.556339135, 584977.4806607753 4493629.870639299, 585084.9513388566 4493962.918552195))",19.17860927152321
882a107531fffff,1,0.0,0.7395031430728334,15413.164125227511,34.0,0.0149715692993003,5.343283582089552,2543565236.192573,"POLYGON ((579124.9544297765 4493975.103908302, 578965.0728940711 4493479.139068281, 578428.4404957275 4493356.167513957, 578051.6636776213 4493729.149945872, 578211.5225058696 4494225.13029725, 578748.180859015 4494348.112704614, 579124.9544297765 4493975.103908302))",21.14270588235297
882a107405fffff,1,0.0,0.7395238018911043,85707.49486023192,56.0,0.0154627799624394,5.448275862068965,2594854436.0817857,"POLYGON ((585781.6861059855 4494581.886216421, 585621.6193129325 4494085.896932499, 585084.9513388566 4493962.918552195, 584708.3242038818 4494335.918604357, 584868.3683056049 4494831.923396706, 585405.0622329683 4494954.912627729, 585781.6861059855 4494581.886216421))",21.14508771929826
882a107539fffff,1,1.0,0.7258334164800365,22310.478541978297,37.0,0.0162330004220132,4.507462686567164,2090828023.123921,"POLYGON ((579124.9544297765 4493975.103908302, 578748.180859015 4494348.112704614, 578908.0636389408 4494844.127052685, 579444.7426905489 4494967.11709452, 579821.5130126532 4494594.081938167, 579737.8453912132 4494334.55043058, 579562.3160218153 4494103.435095578, 579560.6569471727 4494096.80015967, 579569.8034367828 4494081.441810125, 579568.0040722681 4494080.732881444, 579559.043104855 4494095.300514565, 579552.469594449 4494089.154815612, 579522.0967598897 4494066.108756254, 579124.9544297765 4493975.103908302))",20.759942196531824
882a1062ebfffff,1,0.0,0.7394757287847532,3189.519895418792,14.0,0.012865831037504,2.0,5502314.121174418,"POLYGON ((574991.6807916077 4493487.266788739, 574831.9153379181 4492991.323419239, 574295.308731341 4492868.357488892, 573918.4416212168 4493241.324072436, 574078.1843566324 4493737.2829554835, 574614.8169197794 4493860.259740703, 574991.6807916077 4493487.266788739))",19.595088757396468
882a1062cbfffff,1,2.0,0.7394696826481284,31882.061094130982,35.0,0.0126408653224113,5.258823529411765,2923431837.986547,"POLYGON ((577515.0260355067 4493606.175174542, 577355.1911701813 4493110.228825774, 576818.5742516491 4492987.26169204, 576441.7662408665 4493360.230051961, 576601.5783931689 4493856.191913543, 577138.221268612 4493979.16990165, 577515.0260355067 4493606.175174542))",20.307159090909124
882a1062e1fffff,1,0.0,0.7395152721670605,10353.54113908978,28.0,0.014726504127838215,4.971872731533407,191027236.46643007,"POLYGON ((574078.1843566324 4493737.2829554835, 573918.4416212168 4493241.324072436, 573381.8298182213 4493118.354924542, 573004.9347958516 4493491.333804936, 573164.6548132994 4493987.308200812, 573701.2925704233 4494110.288202732, 574078.1843566324 4493737.2829554835))",20.11197674418605
882a1062c1fffff,0,0.0,0.7395092659252935,22329.553047211924,27.0,0.0122555617008469,5.689655172413793,2537812544.733711,"POLYGON ((576601.5783931689 4493856.191913543, 576441.7662408665 4493360.230051961, 575905.1440970141 4493237.2597008385, 575528.3081503334 4493610.240357023, 575688.09758992 4494106.2177307, 576224.7456882393 4494229.198935356, 576601.5783931689 4493856.191913543))",20.307159090909124
882a1062e5fffff,1,0.0,0.7395547997550759,30657.063579546968,14.0,0.013099265283681,5.705882352941177,1124226755.4266026,"POLYGON ((573164.6548132994 4493987.308200812, 573004.9347958516 4493491.333804936, 572468.3178068853 4493368.361439726, 572091.3948830273 4493741.352616473, 572251.0921828273 4494237.342524459, 572787.7351234686 4494360.32574285, 573164.6548132994 4493987.308200812))",21.503532934131783
882a1062c5fffff,1,0.0,0.7395488334212447,12518.18149501562,7.0,0.0132772159864838,5.333333333333333,1232636140.8593454,"POLYGON ((575688.09758992 4494106.2177307, 575528.3081503334 4493610.240357023, 574991.6807916077 4493487.266788739, 574614.8169197794 4493860.259740703, 574774.5836469604 4494356.25262575, 575311.2369577095 4494479.237046722, 575688.09758992 4494106.2177307))",19.417126436781643
882a107535fffff,1,0.0,0.7395427504566384,26419.76479199458,22.0,0.0139426312328592,5.67741935483871,2697649141.59219,"POLYGON ((578211.5225058696 4494225.13029725, 578051.6636776213 4493729.149945872, 577515.0260355067 4493606.175174542, 577138.221268612 4493979.16990165, 577298.0573897066 4494475.165763667, 577834.7209841835 4494598.151387195, 578211.5225058696 4494225.13029725))",20.93079545454549
882a106059fffff,1,0.0,0.7395943115446665,12027.794277173129,22.0,0.0121660420122585,5.333333333333333,1813729814.194464,"POLYGON ((572251.0921828273 4494237.342524459, 572091.3948830273 4493741.352616473, 571554.7727185453 4493618.377034177, 571177.8219039697 4493991.380506792, 571337.4964864323 4494487.385926163, 571874.1446001398 4494610.372360798, 572251.0921828273 4494237.342524459))",20.936235294117694
882a1062e9fffff,1,0.0,0.7395883851197299,5933.57157276243,0.0,0.0141595478362634,6.0,506943631.4587506,"POLYGON ((574774.5836469604 4494356.25262575, 574614.8169197794 4493860.259740703, 574078.1843566324 4493737.2829554835, 573701.2925704233 4494110.288202732, 573861.0365855047 4494606.296598431, 574397.6950982308 4494729.284235493, 574774.5836469604 4494356.25262575))",19.994678362573158
882a1062c9fffff,0,0.0,0.7395823420566001,20807.42320237797,41.0,0.013299394310627,5.0344827586206895,3129981748.4168944,"POLYGON ((577298.0573897066 4494475.165763667, 577138.221268612 4493979.16990165, 576601.5783931689 4493856.191913543, 576224.7456882393 4494229.198935356, 576384.5591024894 4494725.210307286, 576921.2279278495 4494848.1991467485, 577298.0573897066 4494475.165763667))",20.502068965517253
882a106055fffff,0,0.0,0.7395606494605577,49612.78386279922,0.0,0.0124362693598394,5.0,254721349.3597828,"POLYGON ((570641.1945744242 4493868.401707637, 570481.5440125525 4493372.430289653, 569944.937479709 4493249.459127546, 569567.9555567587 4493622.4485290125, 569727.5833957423 4494118.435459845, 570264.2158798988 4494241.417475624, 570641.1945744242 4493868.401707637))",20.70687150837989
882a106009fffff,0,0.0,0.7396001213263694,274.300042117378,0.0,0.0127175811141468,4.634146341463414,1106445721.039683,"POLYGON ((569727.5833957423 4494118.435459845, 569567.9555567587 4493622.4485290125, 569031.3438773094 4493499.474149668, 568654.3340873168 4493872.475847581, 568813.9392037356 4494368.478290535, 569350.5768320442 4494491.463522712, 569727.5833957423 4494118.435459845))",20.588351648351647
882a10600dfffff,0,0.0,0.7100657506974362,63429.87672993275,0.0,0.0134957846663771,3.375,894901127.8791715,"POLYGON ((567900.2620196304 4494618.530199449, 568436.9047816349 4494741.518647795, 568813.9392037356 4494368.478290535, 568654.3340873168 4493872.475847581, 568117.7172717149 4493749.498251223, 567780.5431317278 4494083.07150434, 567780.8944615885 4494083.7130531045, 567785.3347019464 4494094.7224594215, 567785.8252838554 4494097.606678392, 567787.0071538084 4494102.076857992, 567788.1352395257 4494102.943195931, 567793.5427326565 4494102.720122956, 567795.7061676258 4494104.261893258, 567795.9851449847 4494104.739265376, 567798.9643089575 4494109.609135553, 567801.9325621087 4494115.427207917, 567803.8600209402 4494121.043856144, 567805.3036958361 4494127.508330194, 567807.2279584298 4494133.409365659, 567807.7234847499 4494139.863115575, 567807.2687621798 4494146.495782627, 567807.4045605132 4494151.2384926705, 567808.9474233629 4494157.324782811, 567810.9642935322 4494163.416592481, 567812.8830543471 4494169.791691622, 567815.5700986711 4494175.3220881205, 567818.34770705 4494181.232826263, 567821.7975891741 4494186.39258419, 567824.0051042483 4494192.391673338, 567826.0436097023 4494196.587114052, 567830.4491099674 4494201.094076223, 567833.9981072198 4494205.875537813, 567838.6018716157 4494209.626204867, 567841.0960053813 4494215.438757657, 567843.6861282258 4494221.15777383, 567846.752435333 4494226.692483082, 567849.6291202717 4494232.225036459, 567852.7880723351 4494237.950520264, 567855.9503885908 4494243.39156309, 567858.921820961 4494248.925063741, 567859.5423498796 4494252.725201234, 567859.8752586218 4494256.806492093, 567862.4652718406 4494262.525321525, 567862.6785656811 4494268.786272917, 567863.6838604774 4494272.1165290205, 567866.6562940892 4494277.555413311, 567869.1957452634 4494280.823270056, 567869.7525946816 4494281.539888291, 567869.9274457039 4494281.76486971, 567870.1148567564 4494281.956591417, 567873.295498653 4494285.785837022, 567876.1731319458 4494291.223513446, 567878.8925151573 4494293.909597429, 567882.0850160425 4494296.695818931, 567885.724464433 4494301.857733661, 567889.8454686156 4494306.361276547, 567892.5799427981 4494307.720079796, 567893.5281466693 4494307.730860688, 567896.5480893367 4494308.997760849, 567897.302357624 4494309.385760303, 567899.862173374 4494309.414864899, 567900.2811001204 4494308.932278601, 567899.6474662501 4494370.005594425, 567898.9636858932 4494371.70477041, 567899.6108433928 4494373.135027446, 567902.8104661755 4494375.258878267, 567904.3626788602 4494380.398401268, 567904.5705314399 4494386.944812642, 567904.6869271854 4494393.205760634, 567904.4229281087 4494399.557030258, 567901.9888514914 4494404.934369766, 567901.4625332542 4494409.385687617, 567900.7721543862 4494411.653747307, 567902.080859276 4494413.281358896, 567906.1250482288 4494416.174050468, 567910.2442789389 4494420.774657476, 567910.8737042313 4494423.721942513, 567912.0297749336 4494430.279488778, 567913.4748977222 4494436.461028189, 567916.0700185995 4494441.61278149, 567917.1724822851 4494444.660631098, 567916.5524779069 4494449.015995486, 567914.1140306222 4494454.772783436, 567910.5465556759 4494459.757515056, 567906.9769225571 4494464.932054784, 567904.9154331295 4494493.460647756, 567882.9122981622 4494564.599826456, 567900.2620196304 4494618.530199449))",20.37804597701154
882a10605dfffff,1,0.0,0.7396338075339082,69426.27613765142,16.0,0.0123446385416753,5.145833333333333,1982209225.4047525,"POLYGON ((571337.4964864323 4494487.385926163, 571177.8219039697 4493991.380506792, 570641.1945744242 4493868.401707637, 570264.2158798988 4494241.417475624, 570423.8677453387 4494737.438405666, 570960.5210216618 4494860.428056313, 571337.4964864323 4494487.385926163))",20.49505747126437
882a106043fffff,0,0.0,0.7396732877104526,9039.18368883512,0.0,0.013102449962506,6.0,599455039.7796152,"POLYGON ((570423.8677453387 4494737.438405666, 570264.2158798988 4494241.417475624, 569727.5833957423 4494118.435459845, 569350.5768320442 4494491.463522712, 569510.2059807844 4494987.499962699, 570046.864409261 4495110.492829131, 570423.8677453387 4494737.438405666))",20.46898876404498
882a106047fffff,0,0.0,0.7397127520762855,74032.59971616339,0.0,0.0137082928191355,4.428571428571429,1018910511.4716969,"POLYGON ((569510.2059807844 4494987.499962699, 569350.5768320442 4494491.463522712, 568813.9392037356 4494368.478290535, 568436.9047816349 4494741.518647795, 568596.5112139974 4495237.570597005, 569133.1747841703 4495360.566678988, 569510.2059807844 4494987.499962699))",20.37804597701154
882a10606bfffff,0,0.0,0.6875079905815492,7854.478919355893,0.0,0.0137561461337833,4.0,311625314.9159107,"POLYGON ((567682.7834662205 4495487.650308319, 568219.4521676342 4495610.649605628, 568596.5112139974 4495237.570597005, 568436.9047816349 4494741.518647795, 567900.2620196304 4494618.530199449, 567851.2290293237 4494667.038611402, 567822.7105259843 4494759.247449709, 567789.8892556884 4494853.330688843, 567753.3833647761 4494924.7972203195, 567670.3745828398 4495071.091453763, 567578.2318061446 4495162.642253975, 567682.7834662205 4495487.650308319))",20.44855421686753
882a10604bfffff,1,0.0,0.739746433920967,74160.35210592739,52.0,0.0131731531947027,5.42,2462386120.908447,"POLYGON ((571120.1969023419 4495356.482979639, 570960.5210216618 4494860.428056313, 570423.8677453387 4494737.438405666, 570046.864409261 4495110.492829131, 570206.5175791086 4495606.5632602265, 570743.1967952048 4495729.563759342, 571120.1969023419 4495356.482979639))",20.680804597701183
882a106041fffff,0,10.0,0.7397859065959304,12587.1820658511,19.0,0.0138267740603818,3.583333333333333,445544900.2620377,"POLYGON ((570206.5175791086 4495606.5632602265, 570046.864409261 4495110.492829131, 569510.2059807844 4494987.499962699, 569133.1747841703 4495360.566678988, 569292.8052435103 4495856.652617126, 569829.4896093059 4495979.656331187, 570206.5175791086 4495606.5632602265))",20.37913294797687
882a106045fffff,0,0.0,0.7398253634489728,68686.05163093061,49.0,0.0140987330471331,4.3,770600540.1111965,"POLYGON ((569292.8052435103 4495856.652617126, 569133.1747841703 4495360.566678988, 568596.5112139974 4495237.570597005, 568219.4521676342 4495610.649605628, 568379.0599167839 4496106.751050086, 568915.7494218223 4496229.757978855, 569292.8052435103 4495856.652617126))",20.44855421686753
882a1062edfffff,0,0.0,0.7396279210280697,18274.442671168254,32.0,0.014152480878596,6.142857142857143,2244827068.7774463,"POLYGON ((573861.0365855047 4494606.296598431, 573701.2925704233 4494110.288202732, 573164.6548132994 4493987.308200812, 572787.7351234686 4494360.32574285, 572947.4564267674 4494856.349648481, 573484.120131018 4494979.3405014025, 573861.0365855047 4494606.296598431))",20.43138728323703
882a1062cdfffff,1,0.0,0.7396219178702557,4034.39430378279,9.0,0.0130130880012058,4.666666666666667,2021968423.430858,"POLYGON ((576384.5591024894 4494725.210307286, 576224.7456882393 4494229.198935356, 575688.09758992 4494106.2177307, 575311.2369577095 4494479.237046722, 575471.0276654213 4494975.263927849, 576007.7017112157 4495098.255983016, 576384.5591024894 4494725.210307286))",19.96766081871345
882a106233fffff,0,0.0,0.7396674411300753,20640.16284176432,54.0,0.0137266169105952,5.96,1434714006.6547456,"POLYGON ((572947.4564267674 4494856.349648481, 572787.7351234686 4494360.32574285, 572251.0921828273 4494237.342524459, 571874.1446001398 4494610.372360798, 572033.8431919726 4495106.4117756365, 572570.5120772928 4495229.405844188, 572947.4564267674 4494856.349648481))",20.86458823529415
882a106213fffff,1,0.0,0.7396614778906763,12399.543256440958,0.0,0.0143203223822306,5.7073170731707314,2180547811.064483,"POLYGON ((575471.0276654213 4494975.263927849, 575311.2369577095 4494479.237046722, 574774.5836469604 4494356.25262575, 574397.6950982308 4494729.284235493, 574557.4630997153 4495225.326625092, 575094.1423554937 4495348.321895733, 575471.0276654213 4494975.263927849))",19.994678362573158
882a107523fffff,0,0.0,0.7396553979926334,43680.694233516864,17.0,0.0148892631862176,4.741573033707865,2499824771.688563,"POLYGON ((577994.5810628294 4495094.181243721, 577834.7209841835 4494598.151387195, 577298.0573897066 4494475.165763667, 576921.2279278495 4494848.1991467485, 577081.0653055187 4495344.244511012, 577617.7548453605 4495467.240983714, 577994.5810628294 4495094.181243721))",20.93079545454549
882a106237fffff,1,0.0,0.73970694543129,12767.570180739876,42.0,0.0139860430799007,3.615384615384616,432097258.6252451,"POLYGON ((572033.8431919726 4495106.4117756365, 571874.1446001398 4494610.372360798, 571337.4964864323 4494487.385926163, 570960.5210216618 4494860.428056313, 571120.1969023419 4495356.482979639, 571656.8709582769 4495479.48026359, 572033.8431919726 4495106.4117756365))",20.936235294117694
882a106217fffff,0,0.0,0.7397010221117226,26373.086297628997,69.0,0.0149136337377342,6.957746478873239,3560161774.972648,"POLYGON ((574557.4630997153 4495225.326625092, 574397.6950982308 4494729.284235493, 573861.0365855047 4494606.296598431, 573484.120131018 4494979.3405014025, 573643.8654265907 4495475.398398753, 574180.5498818988 4495598.396884637, 574557.4630997153 4495225.326625092))",21.40744186046516
882a107527fffff,1,0.0,0.7396949821232406,23188.21922843487,21.0,0.0145570261908265,5.094594594594595,2996392835.688494,"POLYGON ((577081.0653055187 4495344.244511012, 576921.2279278495 4494848.1991467485, 576384.5591024894 4494725.210307286, 576007.7017112157 4495098.255983016, 576167.5163882204 4495594.316854293, 576704.2111565 4495717.316542085, 577081.0653055187 4495344.244511012))",21.069651162790706
882a10623bfffff,0,0.0,0.7397405505310662,128053.5261871392,38.0,0.0149874095946777,5.28,3121743481.325737,"POLYGON ((573643.8654265907 4495475.398398753, 573484.120131018 4494979.3405014025, 572947.4564267674 4494856.349648481, 572570.5120772928 4495229.405844188, 572730.2346672677 4495725.479248569, 573266.9243116498 4495848.480949469, 573643.8654265907 4495475.398398753))",21.73473372781069
882a10621bfffff,1,0.0,0.7397345504610691,106149.60234589294,16.0,0.0146636547828139,4.756756756756757,1457163797.4998543,"POLYGON ((576167.5163882204 4495594.316854293, 576007.7017112157 4495098.255983016, 575471.0276654213 4494975.263927849, 575094.1423554937 4495348.321895733, 575253.9343321455 4495844.398273303, 575790.6343184145 4495967.401175958, 576167.5163882204 4495594.316854293))",21.455121951219557
